Site,ProductName,NormalizedName,Image,Old Price,New Price,URL,MinPlayers,MaxPlayers,PlayingTime,MinPlayTime,MaxPlayTime,Age,image_url,boardgame_url,Promotion
Philibert,Bats La Bête,bats-la-bete,https://cdn1.philibertnet.com/591331-medium_default/bats-la-bete.jpg,15.95,9.57,https://www.philibertnet.com/fr/jeux-d-observation-et-de-rapidite/128795-bats-la-bete-5430003112182.html,2,8,20,0,20,8,,,Oui
Philibert,Forgotten Waters,forgotten-waters,https://cdn3.philibertnet.com/601669-medium_default/forgotten-waters.jpg,68.95,41.37,https://www.philibertnet.com/fr/plaid-hat-games/131643-forgotten-waters-841333108281.html,3,7,240,120,240,14,,,Oui
Philibert,Horreur à Arkham : Le Jeu de Cartes - Devant le Trône Noir,horreur-a-arkham-le-jeu-de-cartes-devant-le-trone-noir,https://cdn3.philibertnet.com/448301-medium_default/horreur-a-arkham-le-jeu-de-cartes-devant-le-trone-noir.jpg,14.95,2.24,https://www.philibertnet.com/fr/campagne-4-le-cercle-brise/78085-horreur-a-arkham-le-jeu-de-cartes-devant-le-trone-noir-8435407624801.html,1,2,120,60,120,14,,,Oui
Philibert,Horreur à Arkham : Le Jeu de Cartes - Dans les Griffes du Chaos,horreur-a-arkham-le-jeu-de-cartes-dans-les-griffes-du-chaos,https://cdn3.philibertnet.com/446152-medium_default/horreur-a-arkham-le-jeu-de-cartes-dans-les-griffes-du-chaos.jpg,14.95,2.24,https://www.philibertnet.com/fr/campagne-4-le-cercle-brise/77132-horreur-a-arkham-le-jeu-de-cartes-dans-les-griffes-du-chaos-8435407624788.html,1,2,120,60,120,14,,,Oui
Philibert,Nellie Bly : le Tour du Monde en 72 jours,nellie-bly-le-tour-du-monde-en-72-jours,https://cdn1.philibertnet.com/695871-medium_default/nellie-bly-le-tour-du-monde-en-72-jours.jpg,38.00,33.00,https://www.philibertnet.com/fr/funky-editions/148316-nellie-bly-le-tour-du-monde-en-72-jours-3770035186006.html,,,,,,,,,Oui
Philibert,Gray Eminence - Bundle,gray-eminence-bundle,https://cdn2.philibertnet.com/611370-medium_default/gray-eminence-bundle.jpg,47.60,31.89,https://www.philibertnet.com/fr/jeux-en-langue-etrangere/134129-gray-eminence-bundle.html,,,,,,,,,Oui
Philibert,Maeshowe,maeshowe,https://cdn1.philibertnet.com/643215-medium_default/maeshowe.jpg,27.76,18.60,https://www.philibertnet.com/fr/dragon-dawn-productions/140872-maeshowe.html,1,1,45,25,45,0,,,Oui
Philibert,Le Trône de Fer : le Jeu de Figurines - Gladiateurs,le-trone-de-fer-le-jeu-de-figurines-gladiateurs,https://cdn3.philibertnet.com/588291-medium_default/le-trone-de-fer-le-jeu-de-figurines-gladiateurs.jpg,34.95,24.47,https://www.philibertnet.com/fr/maison-targaryen/127836-le-trone-de-fer-le-jeu-de-figurines-gladiateurs-889696016751.html,,,,,,,,,Oui
Philibert,Le Trône de Fer : le Jeu de Figurines - Héros Martell 2,le-trone-de-fer-le-jeu-de-figurines-heros-martell-2,https://cdn1.philibertnet.com/580916-medium_default/le-trone-de-fer-le-jeu-de-figurines-heros-martell-2.jpg,35.95,25.17,https://www.philibertnet.com/fr/maison-martel/125201-le-trone-de-fer-le-jeu-de-figurines-heros-martell-2-889696016430.html,,,,,,,,,Oui
Philibert,Le Trône de Fer : le Jeu de Figurines -Tirailleurs des Sables,le-trone-de-fer-le-jeu-de-figurines-tirailleurs-des-sables,https://cdn1.philibertnet.com/565636-medium_default/le-trone-de-fer-le-jeu-de-figurines-tirailleurs-des-sables.jpg,34.95,24.47,https://www.philibertnet.com/fr/maison-martel/118642-le-trone-de-fer-le-jeu-de-figurines-tirailleurs-des-sables-889696015532.html,2,2,60,45,60,14,https://cf.geekdo-images.com/ZMNcfw40YORW0nYUw7BSAg__original/img/sw41w2xlZ5SCmvHTChYvOC9FBhU=/0x0/filters:format(png)/pic8694513.png,https://boardgamegeek.com/boardgame/374182/,Oui
Philibert,Star Wars - X-Wing 2.0 - Cargo Léger YT-2400,star-wars-x-wing-2-0-cargo-leger-yt-2400,https://cdn1.philibertnet.com/589590-medium_default/star-wars-x-wing-20-cargo-leger-yt-2400.jpg,41.95,29.37,https://www.philibertnet.com/fr/alliance-rebelle/128250-star-wars-x-wing-20-cargo-leger-yt-2400-841333123796.html,,,,,,,,,Oui
Philibert,Star Wars - X-Wing 2.0 - Boîte de base d'escadron de l'Alliance Rebelle,star-wars-x-wing-2-0-boite-de-base-d-escadron-de-l-alliance-rebelle,https://cdn1.philibertnet.com/574350-medium_default/star-wars-x-wing-20-boite-de-base-d-escadron-de-l-alliance-rebelle.jpg,67.50,47.25,https://www.philibertnet.com/fr/alliance-rebelle/122773-star-wars-x-wing-20-boite-de-base-d-escadron-de-l-alliance-rebelle-841333121914.html,,,,,,,,,Oui
Philibert,Star Wars : Légion - TR-TT,star-wars-legion-tr-tt,https://cdn3.philibertnet.com/397903-medium_default/star-wars-legion-tr-tt.jpg,49.95,34.97,https://www.philibertnet.com/fr/empire/60933-star-wars-legion-tr-tt-8435407618367.html,,,,,,,,,Oui
Philibert,"Star Wars : Légion - Boba Fett, Daymio de Mos Espa",star-wars-legion-boba-fett-daymio-de-mos-espa,https://cdn3.philibertnet.com/556448-medium_default/star-wars-legion-boba-fett-daymio-de-mos-espa.jpg,20.95,14.67,https://www.philibertnet.com/fr/le-collectif-de-l-ombre/115207-star-wars-legion-boba-fett-daymio-de-mos-espa-841333119775.html,,,,,,,,,Oui
Philibert,"Star Wars : Légion - Sun Fac & Poggle, Extension Agent et Commandant",star-wars-legion-sun-fac-poggle-extension-agent-et-commandant,https://cdn2.philibertnet.com/603525-medium_default/star-wars-legion-sun-fac-poggle-extension-agent-et-commandant.jpg,28.95,20.27,https://www.philibertnet.com/fr/alliance-separatiste/132053-star-wars-legion-sun-fac-poggle-extension-agent-et-commandant-841333124885.html,,,,,,,,,Oui
Philibert,Star Wars : Légion - Boîte de forces d'armées - Défenseurs de la Base Echo,star-wars-legion-boite-de-forces-d-armees-defenseurs-de-la-base-echo,https://cdn1.philibertnet.com/546999-medium_default/star-wars-legion-boite-de-forces-d-armees-defenseurs-de-la-base-echo.jpg,135.95,95.17,https://www.philibertnet.com/fr/alliance-rebelle/111793-star-wars-legion-boite-de-forces-d-armees-defenseurs-de-la-base-echo-841333119232.html,,,,,,,,,Oui
Philibert,Star Wars : Légion - Marcheur TR-TT,star-wars-legion-marcheur-tr-tt,https://cdn2.philibertnet.com/580799-medium_default/star-wars-legion-marcheur-tr-tt.jpg,59.95,41.97,https://www.philibertnet.com/fr/empire/125177-star-wars-legion-marcheur-tr-tt-841333123291.html,,,,,,,,,Oui
Philibert,Star Wars : Légion - Padmé Amidala Extension Agent,star-wars-legion-padme-amidala-extension-agent,https://cdn2.philibertnet.com/475288-medium_default/star-wars-legion-padme-amidala-extension-agent.jpg,15.95,11.17,https://www.philibertnet.com/fr/republique-galactique/88043-star-wars-legion-padme-amidala-extension-agent-8435407630734.html,,,,,,,,,Oui
Philibert,Star Wars : Légion - Escouade Inferno,star-wars-legion-escouade-inferno,https://cdn1.philibertnet.com/480365-medium_default/star-wars-legion-escouade-inferno.jpg,32.50,22.75,https://www.philibertnet.com/fr/empire/89809-star-wars-legion-escouade-inferno-8435407630765.html,,,,,,,,,Oui
Philibert,Star Wars : Légion - Pilotes de STAP,star-wars-legion-pilotes-de-stap,https://cdn3.philibertnet.com/480355-medium_default/star-wars-legion-pilotes-de-stap.jpg,29.95,20.97,https://www.philibertnet.com/fr/star-wars-legion/89807-star-wars-legion-pilotes-de-stap-8435407630802.html,,,,,,,,,Oui
Philibert,Star Wars : Légion - Droïde Araignée Nain DSD1,star-wars-legion-droide-araignee-nain-dsd1,https://cdn1.philibertnet.com/515807-medium_default/star-wars-legion-droide-araignee-nain-dsd1.jpg,29.95,20.97,https://www.philibertnet.com/fr/alliance-separatiste/101320-star-wars-legion-droide-araignee-nain-dsd1-3558380089872.html,,,,,,,,,Oui
Philibert,"Star Wars : Légion - Le Collectif de l'Ombre, Boîte de Faction",star-wars-legion-le-collectif-de-l-ombre-boite-de-faction,https://cdn3.philibertnet.com/539430-medium_default/star-wars-legion-le-collectif-de-l-ombre-boite-de-faction.jpg,64.95,45.47,https://www.philibertnet.com/fr/le-collectif-de-l-ombre/109213-star-wars-legion-le-collectif-de-l-ombre-boite-de-faction-841333116866.html,,,,,,,,,Oui
Philibert,Star Wars : Légion - Droïdes Assassins de la Série IG,star-wars-legion-droides-assassins-de-la-serie-ig,https://cdn2.philibertnet.com/552756-medium_default/star-wars-legion-droides-assassins-de-la-serie-ig.jpg,27.95,19.57,https://www.philibertnet.com/fr/alliance-rebelle/113898-star-wars-legion-droides-assassins-de-la-serie-ig-841333119621.html,,,,,,,,,Oui
Philibert,Le Trône de Fer : le Jeu de Figurines - Chevaucheurs de Zébrules,le-trone-de-fer-le-jeu-de-figurines-chevaucheurs-de-zebrules,https://cdn3.philibertnet.com/504357-medium_default/le-trone-de-fer-le-jeu-de-figurines-chevaucheurs-de-zebrules.jpg,34.95,24.47,https://www.philibertnet.com/fr/neutres/97467-le-trone-de-fer-le-jeu-de-figurines-chevaucheurs-de-zebrules-8435407634602.html,,,,,,,,,Oui
Philibert,Le Trône de Fer : le Jeu de Figurines - Tirailleurs des Pitres Sanglants,le-trone-de-fer-le-jeu-de-figurines-tirailleurs-des-pitres-sanglants,https://cdn2.philibertnet.com/517577-medium_default/le-trone-de-fer-le-jeu-de-figurines-tirailleurs-des-pitres-sanglants.jpg,34.95,24.47,https://www.philibertnet.com/fr/neutres/101921-le-trone-de-fer-le-jeu-de-figurines-tirailleurs-des-pitres-sanglants-3558380093619.html,,,,,,,,,Oui
Philibert,Star Wars: Shatterpoint - Escouade Planification et Préparation,star-wars-shatterpoint-escouade-planification-et-preparation,https://cdn3.philibertnet.com/580774-medium_default/star-wars-shatterpoint-escouade-planification-et-preparation.jpg,44.95,31.47,https://www.philibertnet.com/fr/escouades/125166-star-wars-shatterpoint-escouade-planification-et-preparation-841333121815.html,,,,,,,,,Oui
Philibert,Star Wars: Shatterpoint - Escouade Salut à Tous !,star-wars-shatterpoint-escouade-salut-a-tous,https://cdn2.philibertnet.com/574386-medium_default/star-wars-shatterpoint-escouade-salut-a-tous-.jpg,44.95,31.47,https://www.philibertnet.com/fr/star-wars-shatterpoint/122788-star-wars-shatterpoint-escouade-salut-a-tous--841333120313.html,,,,,,,,,Oui
Philibert,Star Wars: Shatterpoint - Escouade Sorcières de Dathomir,star-wars-shatterpoint-escouade-sorcieres-de-dathomir,https://cdn1.philibertnet.com/580787-medium_default/star-wars-shatterpoint-escouade-sorcieres-de-dathomir.jpg,44.95,31.47,https://www.philibertnet.com/fr/escouades/125170-star-wars-shatterpoint-escouade-sorcieres-de-dathomir-841333122355.html,,,,,,,,,Oui
Philibert,Star Wars: Shatterpoint - Escouade La Fête est finie,star-wars-shatterpoint-escouade-la-fete-est-finie,https://cdn3.philibertnet.com/580793-medium_default/star-wars-shatterpoint-escouade-la-fete-est-finie.jpg,44.95,31.47,https://www.philibertnet.com/fr/escouades/125174-star-wars-shatterpoint-escouade-la-fete-est-finie-841333122362.html,,,,,,,,,Oui
Philibert,Star Wars: Shatterpoint - Poignée de Crédits,star-wars-shatterpoint-poignee-de-credits,https://cdn1.philibertnet.com/589360-medium_default/star-wars-shatterpoint-poignee-de-credits.jpg,44.95,31.47,https://www.philibertnet.com/fr/escouades/128184-star-wars-shatterpoint-poignee-de-credits-841333122577.html,,,,,,,,,Oui
Philibert,Star Wars: Shatterpoint - Nous sommes courageux,star-wars-shatterpoint-nous-sommes-courageux,https://cdn3.philibertnet.com/589364-medium_default/star-wars-shatterpoint-nous-sommes-coourageux.jpg,44.95,31.47,https://www.philibertnet.com/fr/escouades/128185-star-wars-shatterpoint-nous-sommes-coourageux-841333122584.html,,,,,,,,,Oui
Philibert,Star Wars: Shatterpoint - Set de Duel : Tu ne peux pas fuir,star-wars-shatterpoint-set-de-duel-tu-ne-peux-pas-fuir,https://cdn3.philibertnet.com/580777-medium_default/star-wars-shatterpoint-set-de-duel-tu-ne-peux-pas-fuir.jpg,82.95,58.07,https://www.philibertnet.com/fr/offre-figurines-2025/125167-star-wars-shatterpoint-set-de-duel-tu-ne-peux-pas-fuir-841333121792.html,,,,,,,,,Oui
Philibert,Star Wars: Shatterpoint - Sabotage Showdown,star-wars-shatterpoint-sabotage-showdown,https://cdn2.philibertnet.com/592097-medium_default/star-wars-shatterpoint-sabotage-showdown.jpg,13.50,9.45,https://www.philibertnet.com/fr/regles-et-accessoires-de-jeu/129026-star-wars-shatterpoint-sabotage-showdown-841333123185.html,,,,,,,,,Oui
Philibert,Le Trône de Fer : le Jeu de Figurines - Boîte de base Martell,le-trone-de-fer-le-jeu-de-figurines-boite-de-base-martell,https://cdn2.philibertnet.com/565610-medium_default/le-trone-de-fer-le-jeu-de-figurines-starter-martel.jpg,99.95,69.97,https://www.philibertnet.com/fr/maison-martel/118632-le-trone-de-fer-le-jeu-de-figurines-starter-martel-3558380106296.html,,,,,,,,,Oui
Philibert,Le Trône de Fer : le Jeu de Figurines -  Paludiers Démons des Marais,le-trone-de-fer-le-jeu-de-figurines-paludiers-demons-des-marais,https://cdn3.philibertnet.com/576582-medium_default/le-trone-de-fer-le-jeu-de-figurines-paludiers-demons-des-marais.jpg,34.95,24.47,https://www.philibertnet.com/fr/a-song-of-ice-fire-le-trone-de-fer/123591-le-trone-de-fer-le-jeu-de-figurines-paludiers-demons-des-marais-889696015587.html,,,,,,,,,Oui
Philibert,Le Trône de Fer : le Jeu de Figurines -  Manteaux d'Or,le-trone-de-fer-le-jeu-de-figurines-manteaux-d-or,https://cdn2.philibertnet.com/588297-medium_default/le-trone-de-fer-le-jeu-de-figurines-manteaux-d-or.jpg,34.95,24.47,https://www.philibertnet.com/fr/maison-lannister/127838-le-trone-de-fer-le-jeu-de-figurines-manteaux-d-or-889696016737.html,,,,,,,,,Oui
Philibert,Le Trône de Fer : le Jeu de Figurines - Chars de la Grêve Gelée,le-trone-de-fer-le-jeu-de-figurines-chars-de-la-greve-gelee,https://cdn1.philibertnet.com/539156-medium_default/le-trone-de-fer-le-jeu-de-figurines-chars-de-la-greve-gelee.jpg,38.95,27.27,https://www.philibertnet.com/fr/peuples-libres/109133-le-trone-de-fer-le-jeu-de-figurines-chars-de-la-greve-gelee-3558380093763.html,,,,,,,,,Oui
Philibert,Le Trône de Fer : le Jeu de Figurines -  Chasseurs de la Grève Glacée,le-trone-de-fer-le-jeu-de-figurines-chasseurs-de-la-greve-glacee,https://cdn1.philibertnet.com/576580-medium_default/le-trone-de-fer-le-jeu-de-figurines-chasseurs-de-la-greve-glacee.jpg,34.95,24.47,https://www.philibertnet.com/fr/a-song-of-ice-fire-le-trone-de-fer/123590-le-trone-de-fer-le-jeu-de-figurines-chasseurs-de-la-greve-glacee-889696015594.html,,,,,,,,,Oui
Philibert,Le Trône de Fer : le Jeu de Figurines - Varamyr,le-trone-de-fer-le-jeu-de-figurines-varamyr,https://cdn1.philibertnet.com/565652-medium_default/le-trone-de-fer-le-jeu-de-figurines-varamyr.jpg,39.95,27.97,https://www.philibertnet.com/fr/peuples-libres/118648-le-trone-de-fer-le-jeu-de-figurines-varamyr-889696015242.html,,,,,,,,,Oui
Philibert,Le Trône de Fer : le Jeu de Figurines -  Epées Louées de Lys,le-trone-de-fer-le-jeu-de-figurines-epees-louees-de-lys,https://cdn2.philibertnet.com/576588-medium_default/le-trone-de-fer-le-jeu-de-figurines-epees-louees-de-lys.jpg,34.95,24.47,https://www.philibertnet.com/fr/a-song-of-ice-fire-le-trone-de-fer/123594-le-trone-de-fer-le-jeu-de-figurines-epees-louees-de-lys-889696015600.html,,,,,,,,,Oui
Philibert,Le Trône de Fer : le Jeu de Figurines -  Archers Bolton,le-trone-de-fer-le-jeu-de-figurines-archers-bolton,https://cdn1.philibertnet.com/580919-medium_default/le-trone-de-fer-le-jeu-de-figurines-archers-bolton.jpg,34.95,24.47,https://www.philibertnet.com/fr/maison-bolton/125202-le-trone-de-fer-le-jeu-de-figurines-archers-bolton-889696016423.html,,,,,,,,,Oui
Philibert,Star Wars: Shatterpoint - Escouade Plus Dure sera la Chute,star-wars-shatterpoint-escouade-plus-dure-sera-la-chute,https://cdn3.philibertnet.com/574390-medium_default/star-wars-shatterpoint-escouade-plus-dure-sera-la-chute.jpg,44.95,31.47,https://www.philibertnet.com/fr/star-wars-shatterpoint/122789-star-wars-shatterpoint-escouade-plus-dure-sera-la-chute-841333120306.html,,,,,,,,,Oui
Play-In,Gunkimono,gunkimono,https://www.play-in.com//img/product/m/gunkimono_jeu_boite.png,31.50,15.75,https://www.play-in.com//produit/247313-gunkimono,2,5,60,45,60,10,,,Oui
Play-In,Reykholt,reykholt,https://www.play-in.com//img/product/m/reykholt-jeu-renegade-boite.jpg,44.90,22.45,https://www.play-in.com//produit/276603-reykholt,1,4,60,30,60,12,,,Oui
Play-In,US Telegraph,us-telegraph,https://www.play-in.com//img/product/m/us-telegraph-boite-de-jeu.jpg,35.90,18.90,https://www.play-in.com//produit/394045-us_telegraph,2,4,60,45,60,10,,,Oui
QGG,50 Clues : Le Pendule des Morts (épisode 1),50-clues-le-pendule-des-morts-episode-1,https://www.quartiergoodgame.fr/1969-medium_default/50-clues-le-pendule-des-morts.webp,14.28,4.50,https://www.quartiergoodgame.fr/jeux-d-enquete-et-escape-game/50-clues-le-pendule-des-morts-232-3770000282535,1,5,90,90,90,16,,,Oui
QGG,Ready Set Bet,ready-set-bet,https://www.quartiergoodgame.fr/2650-medium_default/ready-set-bet.webp,35.00,21.95,https://www.quartiergoodgame.fr/jeux-d-ambiance-pour-tous/ready-set-bet-435-3701551701459,2,9,60,45,60,14,,,Oui
QGG,Les Tribus du Vent,les-tribus-du-vent,https://www.quartiergoodgame.fr/2114-medium_default/les-tribus-du-vent.webp,45.90,15.19,https://www.quartiergoodgame.fr/jeux-de-societe-expert/les-tribus-du-vent-274-3770004610679,2,5,90,40,90,14,,,Oui
QGG,Phantom Ink,phantom-ink,https://www.quartiergoodgame.fr/3767-medium_default/phantom-ink.webp,22.50,10.75,https://www.quartiergoodgame.fr/jeux-d-ambiance-pour-tous/phantom-ink-1091-3421271877219,4,8,15,10,15,13,,,Oui
QGG,Smash Up : Marvel,smash-up-marvel,https://www.quartiergoodgame.fr/2668-medium_default/smash-up-marvel.webp,35.00,12.95,https://www.quartiergoodgame.fr/jeux-de-strategie-famillial/smash-up-marvel-440-3760175518898,2,4,60,30,60,12,,,Oui
QGG,L'Assemblée des Vilains : Un Jeu Loups-Garous,l-assemblee-des-vilains-un-jeu-loups-garous,https://www.quartiergoodgame.fr/3913-medium_default/l-assemblee-des-vilains-un-jeu-loups-garous.webp,14.30,3.85,https://www.quartiergoodgame.fr/jeux-d-ambiance-pour-tous/l-assemblee-des-vilains-un-jeu-loups-garous-1177-3558380084037,,,,,,,,,Oui
QGG,Unmatched Aventures - Chroniques Inouïes,unmatched-aventures-chroniques-inouies,https://www.quartiergoodgame.fr/2703-medium_default/unmatched-aventures.webp,55.00,44.00,https://www.quartiergoodgame.fr/jeux-de-strategie-famillial/unmatched-aventures-451-3701551701619,1,4,60,20,60,9,,,Oui
QGG,Jungle Speed Eco : Koh-Lanta,jungle-speed-eco-koh-lanta,https://www.quartiergoodgame.fr/3914-medium_default/jungle-speed-eco-koh-lanta.webp,28.00,7.45,https://www.quartiergoodgame.fr/jeux-d-ambiance-pour-tous/jungle-speed-eco-koh-lanta-1178-3558380069973,2,10,10,10,10,7,,,Oui
QGG,The Great Split,the-great-split,https://www.quartiergoodgame.fr/3441-medium_default/the-great-split.webp,45.00,23.95,https://www.quartiergoodgame.fr/jeux-de-strategie-famillial/the-great-split-879-3701551701442,2,7,45,45,45,8,,,Oui
QGG,Evacuation,evacuation,https://www.quartiergoodgame.fr/3455-medium_default/evacuation.webp,70.00,50.00,https://www.quartiergoodgame.fr/jeux-de-societe-expert/evacuation-893-5425037741392,1,4,150,60,150,12,,,Oui
